age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
30,3.65,,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,
35,4.85,,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,
40,6.15,,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,
45,7.3,,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,
50,8.35,7.5,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,36.0
55,9.45,8.5,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,61.0
60,10.45,9.6,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,85.0
65,11.4,10.5,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,107.0
70,12.25,11.4,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,126.0
75,13.15,12.4,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,144.0
80,14.0,13.4,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,160.0
85,14.75,14.4,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,175.0
90,15.45,15.4,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,188.0
95,16.25,16.5,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,201.0
100,17.0,17.6,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,213.0
105,17.7,18.8,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,223.0
110,18.35,20.0,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,233.0
115,18.85,21.3,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,243.0
120,19.45,22.7,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,252.0
125,19.95,24.1,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,260.0
130,20.45,25.8,Fagus sylvatica,DE,moderate_thinning,4.5,forest_elements,fe_beech_wiedemann_moderate_1931_si4.5,268.0
