age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,2.5,3.9,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,2.0
30,4.75,6.2,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,17.0
40,6.7,8.4,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,42.0
50,8.3,10.4,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,70.0
60,9.55,12.2,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,95.0
70,10.7,13.8,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,117.0
80,11.4,15.3,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,135.0
90,12.4,16.7,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,150.0
100,13.0,17.9,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,161.0
110,13.4,19.1,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,170.0
120,13.8,20.3,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,177.0
130,14.1,21.4,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,183.0
140,14.35,22.5,Pinus sylvestris,DE,heavy_thinning,5.0,forest_elements,fe_pine_gehrhardt_moderate_1921_si5,188.0
