age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,1.5,0.0,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,0
25,2.8,0.0,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,0
30,4.1,1.1,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,0
35,5.4,2.3,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,0
40,6.7,3.5,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,0
45,8.0,4.7,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,7
50,9.6,5.7,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,23
55,11.0,6.6,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,42
60,12.4,7.8,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,61
65,13.7,9.3,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,79
70,15.0,11.0,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,99
75,16.1,12.1,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,119
80,17.2,13.3,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,137
85,18.2,14.5,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,155
90,19.0,15.9,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,171
95,19.7,17.3,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,188
100,20.5,18.5,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,204
105,21.1,19.7,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,220
110,21.8,21.1,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,233
115,22.4,22.4,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,247
120,23.0,23.4,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,262
125,23.4,24.7,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,273
130,23.9,25.8,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,287
135,24.2,26.8,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,298
140,24.7,27.8,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,309
145,25.1,28.9,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,321
150,25.3,29.8,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,331
155,25.5,30.7,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,341
160,25.7,31.6,Fagus sylvatica,DE-NW,staggered_thinning,4.0,et_nwfva,nwfva_bu_bon4,351
