age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,9.3,6.5,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,17
25,11.2,8.6,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,41
30,13.1,10.7,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,65
35,14.8,12.7,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,90
40,16.3,14.7,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,114
45,17.6,16.7,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,139
50,18.9,18.7,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,162
55,20.0,20.6,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,184
60,21.0,22.5,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,206
65,22.0,24.4,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,226
70,22.9,26.3,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,245
75,23.7,28.2,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,263
80,24.4,30.0,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,280
85,25.1,31.8,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,296
90,25.8,33.7,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,311
95,26.4,35.5,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,325
100,27.0,37.3,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,338
105,27.5,39.1,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,350
110,28.1,40.9,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,362
115,28.5,42.7,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,373
120,29.0,44.5,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,383
125,29.4,46.2,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,393
130,29.8,48.0,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,402
135,30.2,49.7,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,411
140,30.6,51.5,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,419
145,31.0,53.2,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,427
150,31.3,55.0,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,434
155,31.6,56.7,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,441
160,31.9,58.4,Quercus robur,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ei_bon1,448
