age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
30,7.35,5.6,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,26.0
35,8.9,6.9,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,44.0
40,10.4,8.2,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,63.0
45,11.75,9.9,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,87.0
50,13.05,11.5,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,111.0
55,14.2,13.2,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,134.0
60,15.3,14.9,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,154.0
65,16.3,16.5,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,171.0
70,17.15,18.2,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,187.0
75,17.95,19.9,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,202.0
80,18.6,21.3,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,216.0
85,19.25,22.8,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,229.0
90,19.85,24.3,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,243.0
95,20.5,25.8,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,255.0
100,21.1,27.3,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,266.0
105,21.65,28.9,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,276.0
110,22.2,30.3,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,286.0
115,22.75,31.8,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,296.0
120,23.3,33.3,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,305.0
125,23.8,34.9,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,313.0
130,24.25,36.6,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,321.0
135,24.7,38.2,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,329.0
140,25.15,39.8,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,335.0
145,25.6,41.5,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,342.0
150,25.9,42.9,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,347.0
155,26.15,44.5,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,353.0
160,26.4,46.0,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,357.0
165,26.65,47.6,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,362.0
170,26.9,49.2,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,366.0
175,27.15,50.8,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,370.0
180,27.35,52.3,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,375.0
185,27.55,54.0,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,379.0
190,27.7,55.5,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,382.0
195,27.85,57.0,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,386.0
200,28.05,58.5,Quercus robur,DE,moderate_thinning,2.5,forest_elements,fe_oak_juettner_moderate_1955_si2.5,388.0
