age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
40,4.5,6.8,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,17.0
45,5.6,7.7,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,39.0
50,6.8,8.5,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,64.0
55,8.0,9.4,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,90.0
60,9.3,10.3,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,117.0
65,10.5,11.2,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,145.0
70,11.7,12.1,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,170.0
75,12.8,12.9,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,191.0
80,13.8,13.7,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,208.0
85,14.8,14.4,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,221.0
90,15.7,15.0,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,231.0
95,16.5,15.7,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,239.0
100,17.2,16.3,Picea abies,DE,moderate_thinning,5.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si5,245.0
