age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
40,6.4,5.8,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,41.0
45,7.8,7.1,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,80.0
50,9.3,8.5,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,124.0
55,10.8,10.0,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,170.0
60,12.2,11.5,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,215.0
65,13.6,13.0,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,258.0
70,14.9,14.6,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,299.0
75,16.2,16.2,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,338.0
80,17.4,17.9,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,375.0
85,18.6,19.6,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,408.0
90,19.7,21.3,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,438.0
95,20.8,23.0,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,466.0
100,21.8,24.8,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,492.0
105,22.7,26.6,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,516.0
110,23.6,28.4,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,537.0
115,24.4,30.2,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,556.0
120,25.2,32.0,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,573.0
125,25.9,33.8,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,588.0
130,26.6,35.6,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,601.0
135,27.2,37.3,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,612.0
140,27.8,39.0,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,621.0
145,28.3,40.7,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,628.0
150,28.8,42.4,Abies alba,DE,moderate_thinning,3.0,forest_elements,fe_silver_fir_hausser_moderate_1956_si3,633.0
