age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,7.7,6.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,29
25,11.2,10.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,74
30,14.4,13.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,127
35,17.2,17.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,180
40,19.7,20.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,233
45,21.9,23.1,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,284
50,23.9,25.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,332
55,25.6,27.7,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,378
60,27.1,29.5,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,422
65,28.5,31.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,464
70,29.7,32.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,504
75,30.8,33.5,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,542
80,31.8,34.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,578
85,32.7,35.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,613
90,33.5,36.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,646
95,34.3,37.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,677
100,35.0,38.9,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,708
105,35.6,40.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,737
110,36.2,42.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,764
115,36.8,43.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,791
120,37.3,45.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,817
125,37.8,47.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,843
130,38.3,48.7,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,869
135,38.8,50.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,895
140,39.3,52.1,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,921
145,39.8,53.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,947
150,40.3,55.5,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,973
155,40.8,57.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,999
160,41.3,58.9,Pseudotsuga menziesii,DE-NW,staggered_thinning,3.0,et_nwfva,nwfva_dgl_bon3,1025
