age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
30,14.9,12.3,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,69.0
35,16.7,15.0,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,101.0
40,18.3,17.0,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,124.0
45,19.7,18.7,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,145.0
50,20.9,20.3,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,162.0
55,22.0,21.9,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,176.0
60,23.0,23.6,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,188.0
65,23.9,25.1,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,197.0
70,24.7,27.4,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,204.0
75,25.4,29.8,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,209.0
80,26.0,32.0,Betula pendula,DE,normal,1.0,forest_elements,fe_birch_schwappach_1903_29_si1,212.0
