age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
15,7.9,8.4,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,49.0
20,11.0,10.8,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,102.0
25,13.5,13.4,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,145.0
30,15.9,15.8,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,186.0
35,18.0,18.1,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,221.0
40,19.9,20.2,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,252.0
45,21.5,22.2,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,279.0
50,22.9,24.1,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,302.0
55,24.0,25.9,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,321.0
60,24.9,27.6,Larix kaempferi,DE,moderate_thinning,2.0,forest_elements,fe_japanlarch_schober_moderate_1953_si2,337.0
