age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,4.8,6.5,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,
25,7.0,8.3,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,54.0
30,9.3,10.2,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,105.0
35,11.5,12.1,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,157.0
40,13.6,13.9,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,211.0
45,15.6,15.7,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,266.0
50,17.4,17.5,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,320.0
55,19.1,19.2,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,372.0
60,20.7,21.0,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,422.0
65,22.1,22.7,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,470.0
70,23.5,24.4,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,514.0
75,24.7,26.1,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,554.0
80,25.8,27.8,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,591.0
85,26.8,29.4,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,624.0
90,27.7,31.1,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,654.0
95,28.5,32.7,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,681.0
100,29.3,34.4,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,704.0
105,30.0,36.0,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,724.0
110,30.6,37.6,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,741.0
115,31.2,39.3,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,755.0
120,31.6,40.9,Picea abies,DE,normal,32.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si32,766.0
