age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,10.1,9.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,59
25,14.0,13.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,122
30,17.4,17.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,188
35,20.5,21.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,254
40,23.2,24.9,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,317
45,25.5,27.9,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,376
50,27.6,30.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,432
55,29.5,32.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,485
60,31.2,34.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,534
65,32.7,35.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,581
70,34.0,37.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,624
75,35.2,38.9,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,666
80,36.4,40.5,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,705
85,37.4,42.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,742
90,38.3,43.5,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,776
95,39.2,45.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,810
100,40.0,47.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,841
105,40.7,49.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,871
110,41.4,52.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,900
115,42.1,54.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,928
120,42.7,57.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,954
125,43.3,60.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,980
130,43.9,63.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,1006
135,44.5,65.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,1032
140,45.1,68.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,1058
145,45.7,71.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,1084
150,46.3,74.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,1110
155,46.9,77.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,1136
160,47.5,79.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_dgl_bon2,1162
