age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,4.5,5.6,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,6.0
25,5.9,7.0,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,25.0
30,7.4,8.6,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,57.0
35,9.15,10.3,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,102.0
40,11.05,11.9,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,152.0
45,13.1,13.4,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,205.0
50,15.0,14.8,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,257.0
55,16.75,16.2,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,306.0
60,18.35,17.5,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,351.0
65,19.8,19.0,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,392.0
70,21.1,20.5,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,427.0
75,22.3,22.0,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,457.0
80,23.4,23.5,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,480.0
85,24.4,24.9,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,500.0
90,25.4,26.4,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,516.0
95,26.3,27.9,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,530.0
100,27.15,29.3,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,542.0
105,28.0,30.8,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,550.0
110,28.75,32.2,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,556.0
115,29.5,33.7,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,560.0
120,30.15,35.3,Picea abies,DE,moderate_thinning,2.5,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si2.5,563.0
