age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,18.9,20.9,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,188
25,23.6,29.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,306
30,27.7,35.7,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,417
35,31.1,40.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,517
40,34.2,43.1,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,610
45,36.9,46.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,692
50,39.5,49.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,768
55,41.7,52.9,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,835
60,43.7,57.1,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,897
65,45.5,61.5,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,955
70,47.2,65.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1006
75,48.7,70.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1053
80,50.2,74.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1098
85,51.5,77.9,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1137
90,52.7,81.7,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1175
95,53.9,86.1,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1211
100,55.2,90.1,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1249
105,56.6,93.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1288
110,58.0,97.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1329
115,59.4,100.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1372
120,60.8,103.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1415
125,62.2,106.5,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1458
130,63.6,109.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1501
135,65.0,112.7,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1544
140,66.4,115.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1587
145,67.8,118.9,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1630
150,69.2,122.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1673
155,70.6,125.1,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1716
160,72.0,128.2,Pseudotsuga menziesii,DE-NW,staggered_thinning,-1.0,et_nwfva,nwfva_dgl_bon-1,1759
