age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
30,5.7,3.9,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,11.0
35,7.1,4.9,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,20.0
40,8.8,6.0,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,34.0
45,10.2,7.6,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,57.0
50,11.5,9.1,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,84.0
55,12.6,11.0,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,109.0
60,13.7,12.8,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,129.0
65,14.7,14.2,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,145.0
70,15.5,15.8,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,161.0
75,16.3,17.3,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,175.0
80,16.9,18.6,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,188.0
85,17.5,20.0,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,201.0
90,18.1,21.3,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,214.0
95,18.8,22.6,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,227.0
100,19.4,23.9,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,238.0
105,20.0,25.2,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,249.0
110,20.6,26.4,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,259.0
115,21.2,27.7,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,269.0
120,21.8,29.1,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,278.0
125,22.3,30.6,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,286.0
130,22.7,32.1,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,294.0
135,23.1,33.6,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,301.0
140,23.5,35.1,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,306.0
145,23.9,36.6,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,312.0
150,24.1,38.1,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,317.0
155,24.3,39.6,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,322.0
160,24.5,41.1,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,326.0
165,24.7,42.7,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,330.0
170,24.9,44.4,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,334.0
175,25.1,45.9,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,337.0
180,25.3,47.5,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,340.0
185,25.5,49.1,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,343.0
190,25.6,50.6,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,346.0
195,25.7,52.1,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,349.0
200,25.9,53.7,Quercus robur,DE,moderate_thinning,3.0,forest_elements,fe_oak_juettner_moderate_1955_si3,352.0
