age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
30,3.65,3.8,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,7.0
40,6.0,6.4,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,39.0
50,8.65,9.2,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,94.0
60,11.15,12.1,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,160.0
70,13.6,14.9,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,225.0
80,15.65,17.4,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,284.0
90,17.3,19.5,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,333.0
100,18.65,21.4,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,373.0
110,19.7,23.2,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,404.0
120,20.6,24.8,Picea abies,DE,heavy_thinning,4.5,forest_elements,fe_spruce_gehrhardt_moderate_1921_si4.5,432.0
