age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,3.5,,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,
25,5.3,,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,
30,7.2,8.4,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,52.0
35,9.1,10.0,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,95.0
40,10.9,11.6,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,138.0
45,12.7,13.2,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,183.0
50,14.3,14.7,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,227.0
55,15.8,16.3,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,270.0
60,17.3,17.8,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,312.0
65,18.6,19.3,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,351.0
70,19.8,20.9,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,388.0
75,20.9,22.4,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,423.0
80,22.0,23.9,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,454.0
85,22.9,25.3,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,482.0
90,23.8,26.8,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,508.0
95,24.6,28.3,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,530.0
100,25.3,29.8,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,550.0
105,26.0,31.3,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,567.0
110,26.6,32.7,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,582.0
115,27.2,34.2,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,594.0
120,27.7,35.7,Picea abies,DE,normal,28.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si28,604.0
