age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,9.8,6.6,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,77
25,11.8,8.9,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,107
30,13.8,11.2,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,137
35,15.6,13.6,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,165
40,17.3,16.0,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,191
45,18.9,18.1,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,216
50,20.3,20.5,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,239
55,21.6,22.7,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,261
60,22.8,24.7,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,282
65,23.8,26.5,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,302
70,24.8,28.1,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,321
75,25.7,29.6,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,340
80,26.5,31.0,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,357
85,27.2,32.3,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,374
90,27.9,33.4,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,389
95,28.5,34.4,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,405
100,29.0,35.4,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,419
105,29.5,36.3,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,433
110,29.9,37.2,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,446
115,30.3,38.0,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,459
120,30.7,38.8,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,471
125,31.1,39.6,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,483
130,31.5,40.4,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,495
135,31.9,41.2,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,507
140,32.3,42.0,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,519
145,32.7,42.8,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,531
150,33.1,43.6,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,543
155,33.5,44.4,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,555
160,33.9,45.2,Pinus sylvestris,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_ki_bon1,567
