age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,11.3,7.9,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,42
25,13.6,10.1,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,72
30,15.6,12.3,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,102
35,17.4,14.5,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,131
40,19.0,16.6,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,160
45,20.4,18.7,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,187
50,21.7,20.7,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,212
55,22.9,22.7,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,236
60,24.0,24.7,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,258
65,24.9,26.7,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,279
70,25.8,28.7,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,298
75,26.7,30.6,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,317
80,27.4,32.6,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,333
85,28.1,34.5,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,349
90,28.8,36.4,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,364
95,29.4,38.3,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,378
100,30.0,40.2,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,390
105,30.5,42.0,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,402
110,31.1,43.9,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,414
115,31.5,45.7,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,424
120,32.0,47.6,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,434
125,32.4,49.4,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,443
130,32.8,51.2,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,452
135,33.2,53.0,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,460
140,33.6,54.8,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,468
145,33.9,56.6,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,475
150,34.3,58.4,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,482
155,34.6,60.2,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,489
160,34.9,61.9,Quercus robur,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ei_bon0,495
