age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
25,10.05,10.4,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,93.0
30,12.95,13.4,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,173.0
35,15.85,16.8,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,249.0
40,18.6,20.4,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,308.0
45,20.85,24.0,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,350.0
50,22.95,27.4,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,382.0
55,24.7,30.4,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,411.0
60,26.2,33.2,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,435.0
65,27.5,35.7,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,456.0
70,28.5,37.8,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,472.0
75,29.25,39.6,Pseudotsuga menziesii,DE,moderate_thinning,3.0,forest_elements,fe_douglas_schober_moderate_1956_si3,486.0
