age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,5.7,0.9,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,0
25,8.1,3.1,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,0
30,10.5,5.3,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,26
35,12.9,7.5,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,54
40,15.3,9.7,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,82
45,17.5,12.0,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,112
50,19.5,14.5,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,143
55,21.4,16.8,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,174
60,23.1,19.1,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,206
65,24.6,21.4,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,237
70,26.1,23.7,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,267
75,27.4,26.0,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,297
80,28.6,28.3,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,325
85,29.7,30.6,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,353
90,30.7,33.0,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,380
95,31.6,35.3,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,406
100,32.5,37.7,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,431
105,33.3,40.2,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,456
110,34.1,42.6,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,479
115,34.8,45.1,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,502
120,35.4,47.6,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,524
125,36.0,50.1,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,546
130,36.6,52.7,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,566
135,37.2,55.4,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,586
140,37.7,58.1,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,606
145,38.2,61.0,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,624
150,38.7,63.9,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,642
155,39.2,66.8,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,660
160,39.7,69.7,Fagus sylvatica,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_bu_bon1,678
