age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,7.4,5.3,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,0
25,9.0,7.2,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,15
30,10.6,9.1,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,34
35,12.2,11.0,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,53
40,13.6,12.9,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,74
45,14.8,14.7,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,94
50,16.0,16.6,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,115
55,17.1,18.4,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,135
60,18.1,20.2,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,155
65,19.0,22.1,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,174
70,19.9,23.9,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,192
75,20.7,25.6,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,210
80,21.4,27.4,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,226
85,22.1,29.2,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,242
90,22.8,30.9,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,257
95,23.4,32.7,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,271
100,24.0,34.4,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,284
105,24.5,36.2,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,297
110,25.1,37.9,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,309
115,25.6,39.6,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,320
120,26.0,41.3,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,331
125,26.5,43.0,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,341
130,26.9,44.7,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,350
135,27.3,46.4,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,359
140,27.6,48.1,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,368
145,28.0,49.8,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,376
150,28.3,51.5,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,384
155,28.7,53.2,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,391
160,29.0,54.8,Quercus robur,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_ei_bon2,398
