age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,10.9,5.5,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,49
25,14.7,7.7,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,90
30,18.5,9.9,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,131
35,21.9,12.5,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,178
40,24.7,16.0,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,225
45,27.3,19.2,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,272
50,29.6,22.3,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,316
55,31.8,25.5,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,360
60,33.6,28.5,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,403
65,35.4,31.5,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,442
70,37.1,34.5,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,483
75,38.5,37.7,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,520
80,39.9,41.1,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,556
85,41.1,44.8,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,590
90,42.4,48.8,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,624
95,43.4,52.7,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,657
100,44.5,57.1,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,687
105,45.4,61.5,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,717
110,46.4,66.4,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,747
115,47.3,71.5,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,775
120,48.2,76.6,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,805
125,49.1,81.7,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,836
130,50.0,86.8,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,867
135,50.9,91.9,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,898
140,51.8,97.0,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,929
145,52.7,102.1,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,960
150,53.6,107.2,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,991
155,54.5,112.3,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,1022
160,55.4,117.4,Fagus sylvatica,DE-NW,staggered_thinning,-2.0,et_nwfva,nwfva_bu_bon-2,1053
