age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,11.4,8.5,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,96
25,13.9,11.2,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,133
30,16.1,14.0,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,167
35,18.2,16.8,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,200
40,20.1,20.0,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,230
45,21.8,22.9,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,259
50,23.4,25.5,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,287
55,24.8,27.7,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,313
60,26.1,29.6,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,338
65,27.3,31.4,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,361
70,28.4,33.2,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,384
75,29.3,34.8,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,405
80,30.2,36.3,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,426
85,31.0,37.6,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,445
90,31.7,38.8,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,464
95,32.4,39.9,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,481
100,33.0,40.9,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,498
105,33.5,41.9,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,514
110,34.0,42.8,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,530
115,34.5,43.7,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,544
120,34.9,44.5,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,558
125,35.3,45.3,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,572
130,35.7,46.1,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,586
135,36.1,46.9,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,600
140,36.5,47.7,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,614
145,36.9,48.5,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,628
150,37.3,49.3,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,642
155,37.7,50.1,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,656
160,38.1,50.9,Pinus sylvestris,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_ki_bon0,670
