age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,2.4,,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,
25,3.8,,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,
30,5.4,,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,
35,6.9,7.5,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,38.0
40,8.5,8.8,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,72.0
45,9.9,10.2,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,108.0
50,11.4,11.6,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,143.0
55,12.7,12.9,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,179.0
60,14.0,14.2,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,213.0
65,15.1,15.6,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,246.0
70,16.2,16.9,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,278.0
75,17.3,18.2,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,307.0
80,18.2,19.5,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,334.0
85,19.1,20.9,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,359.0
90,19.9,22.2,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,381.0
95,20.7,23.5,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,401.0
100,21.4,24.8,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,419.0
105,22.0,26.1,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,434.0
110,22.6,27.4,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,447.0
115,23.2,28.7,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,458.0
120,23.7,30.0,Picea abies,DE,normal,24.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si24,467.0
