age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,7.3,2.1,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,0
25,10.1,4.5,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,26
30,12.9,6.9,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,57
35,15.7,9.3,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,88
40,18.3,11.8,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,123
45,20.7,14.6,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,158
50,22.8,17.3,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,194
55,24.8,19.9,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,230
60,26.6,22.5,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,265
65,28.2,25.1,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,300
70,29.7,27.7,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,333
75,31.1,30.3,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,366
80,32.3,32.9,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,398
85,33.5,35.6,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,428
90,34.6,38.4,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,458
95,35.6,41.3,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,487
100,36.5,44.3,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,515
105,37.4,47.3,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,541
110,38.2,50.4,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,567
115,38.9,53.7,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,593
120,39.6,57.0,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,617
125,40.3,60.3,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,640
130,41.0,63.6,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,663
135,41.7,66.9,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,686
140,42.4,70.2,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,709
145,43.1,73.5,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,732
150,43.8,76.8,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,755
155,44.5,80.1,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,778
160,45.2,83.4,Fagus sylvatica,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_bu_bon0,801
