age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,6.2,7.6,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,43.0
25,8.8,9.7,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,100.0
30,11.5,11.8,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,161.0
35,14.0,13.9,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,225.0
40,16.3,16.0,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,290.0
45,18.5,18.0,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,355.0
50,20.6,20.0,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,419.0
55,22.4,22.0,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,482.0
60,24.2,23.9,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,542.0
65,25.7,25.8,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,598.0
70,27.1,27.7,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,651.0
75,28.4,29.6,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,700.0
80,29.6,31.4,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,745.0
85,30.7,33.2,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,785.0
90,31.7,35.0,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,821.0
95,32.5,36.8,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,853.0
100,33.3,38.6,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,881.0
105,34.0,40.4,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,905.0
110,34.6,42.2,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,926.0
115,35.2,44.0,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,943.0
120,35.7,45.7,Picea abies,DE,normal,36.0,forest_elements,fe_spruce_assmann_franz_mean_yield_level_1963_si36,958.0
