age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,8.55,8.0,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,39.0
25,10.15,10.0,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,61.0
30,11.5,11.9,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,81.0
35,12.7,13.7,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,98.0
40,13.65,15.4,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,113.0
45,14.5,17.0,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,126.0
50,15.25,18.5,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,138.0
55,16.05,20.0,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,148.0
60,16.7,21.5,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,156.0
65,17.4,22.9,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,163.0
70,18.1,24.2,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,169.0
75,18.7,25.6,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,174.0
80,19.3,27.0,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,179.0
85,19.75,28.4,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,183.0
90,20.25,29.8,Alnus glutinosa,DE,heavy_thinning,3.0,forest_elements,fe_blackalder_mitscherlich_heavy_1945_si3,186.0
