age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
40,4.9,,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,
45,5.95,,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,
50,6.85,6.8,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,12.0
55,7.85,7.7,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,33.0
60,8.75,8.7,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,53.0
65,9.65,9.5,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,73.0
70,10.35,10.4,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,90.0
75,11.25,11.3,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,106.0
80,12.0,12.3,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,121.0
85,12.7,13.3,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,135.0
90,13.35,14.3,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,147.0
95,14.1,15.4,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,158.0
100,14.8,16.5,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,169.0
105,15.5,17.7,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,179.0
110,16.1,18.9,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,188.0
115,16.55,20.2,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,196.0
120,17.15,21.6,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,204.0
125,17.65,23.0,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,212.0
130,18.15,24.5,Fagus sylvatica,DE,moderate_thinning,5.0,forest_elements,fe_beech_wiedemann_moderate_1931_si5,219.0
