age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,8.0,6.1,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,33
25,10.9,9.7,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,80
30,13.8,13.3,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,127
35,16.5,17.0,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,177
40,19.0,20.3,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,230
45,21.2,22.7,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,282
50,23.3,24.4,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,334
55,25.1,26.0,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,385
60,26.7,27.6,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,434
65,28.2,29.4,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,481
70,29.5,31.4,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,525
75,30.7,33.4,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,567
80,31.8,35.2,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,606
85,32.7,37.0,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,644
90,33.6,38.6,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,678
95,34.3,40.3,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,711
100,35.0,42.0,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,742
105,35.6,43.6,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,771
110,36.2,45.3,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,798
115,36.8,47.0,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,825
120,37.4,48.7,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,852
125,38.0,50.4,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,879
130,38.6,52.1,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,906
135,39.2,53.8,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,933
140,39.8,55.5,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,960
145,40.4,57.2,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,987
150,41.0,58.9,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,1014
155,41.6,60.6,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,1041
160,42.2,62.3,Picea abies,DE-NW,staggered_thinning,1.0,et_nwfva,nwfva_fi_bon1,1068
