age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,15.9,16.5,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,143
25,20.3,23.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,242
30,24.2,29.0,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,338
35,27.5,33.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,427
40,30.5,36.7,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,510
45,33.1,39.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,585
50,35.5,42.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,654
55,37.6,45.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,717
60,39.5,48.5,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,775
65,41.2,51.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,829
70,42.8,55.1,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,878
75,44.2,58.4,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,923
80,45.6,61.6,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,966
85,46.8,64.7,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1005
90,47.9,67.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1042
95,49.0,71.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1077
100,50.1,74.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1112
105,51.2,78.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1147
110,52.3,81.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1182
115,53.4,85.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1217
120,54.5,88.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1252
125,55.6,92.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1287
130,56.7,95.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1322
135,57.8,99.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1357
140,58.9,102.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1392
145,60.0,106.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1427
150,61.1,109.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1462
155,62.2,113.3,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1497
160,63.3,116.8,Pseudotsuga menziesii,DE-NW,staggered_thinning,0.0,et_nwfva,nwfva_dgl_bon0,1532
