age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,10.9,11.4,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,100.0
25,13.9,14.3,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,147.0
30,16.5,16.9,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,190.0
35,18.8,19.4,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,226.0
40,20.8,21.7,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,259.0
45,22.5,23.8,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,289.0
50,24.1,25.8,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,317.0
55,25.6,27.7,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,344.0
60,27.0,29.5,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,370.0
65,28.2,31.2,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,394.0
70,29.3,32.8,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,416.0
75,30.3,34.3,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,436.0
80,31.2,35.8,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,455.0
85,32.0,37.2,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,472.0
90,32.7,38.6,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,487.0
95,33.4,40.0,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,500.0
100,34.0,41.4,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,512.0
105,34.5,42.7,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,523.0
110,35.0,44.0,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,533.0
115,35.5,45.2,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,542.0
120,35.9,46.4,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,549.0
125,36.3,47.6,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,556.0
130,36.7,48.8,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,562.0
135,37.0,49.9,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,567.0
140,37.2,51.0,Larix decidua,DE,moderate_thinning,1.0,forest_elements,fe_larch_schober_moderate_1946_si1,570.0
