age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,3.9,4.6,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,
25,5.1,6.0,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,5.0
30,6.2,7.5,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,27.0
35,7.6,9.0,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,67.0
40,9.3,10.3,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,110.0
45,11.3,11.6,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,155.0
50,13.1,12.8,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,203.0
55,14.7,14.1,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,249.0
60,16.2,15.3,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,292.0
65,17.6,16.7,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,331.0
70,18.9,18.1,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,365.0
75,20.1,19.4,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,394.0
80,21.2,20.7,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,418.0
85,22.2,21.9,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,438.0
90,23.2,23.3,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,456.0
95,24.1,24.6,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,471.0
100,25.0,25.9,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,483.0
105,25.9,27.2,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,491.0
110,26.7,28.4,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,498.0
115,27.5,29.8,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,504.0
120,28.2,31.2,Picea abies,DE,moderate_thinning,3.0,forest_elements,fe_spruce_wiedemann_moderate_1936_42_si3,507.0
