age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
20,5.5,3.6,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,0
25,7.9,6.3,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,28
30,10.3,9.0,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,67
35,12.7,11.7,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,106
40,15.0,14.6,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,148
45,17.1,17.2,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,192
50,19.1,19.5,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,237
55,20.8,21.4,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,281
60,22.5,23.0,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,324
65,23.9,24.5,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,365
70,25.3,25.9,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,404
75,26.5,27.4,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,441
80,27.6,28.7,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,476
85,28.6,30.2,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,508
90,29.5,31.7,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,538
95,30.3,33.4,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,566
100,31.0,35.2,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,592
105,31.7,37.0,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,616
110,32.3,39.0,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,639
115,32.8,41.1,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,660
120,33.3,43.4,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,679
125,33.8,45.7,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,698
130,34.3,48.0,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,717
135,34.8,50.3,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,736
140,35.3,52.6,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,755
145,35.8,54.9,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,774
150,36.3,57.2,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,793
155,36.8,59.5,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,812
160,37.3,61.8,Picea abies,DE-NW,staggered_thinning,2.0,et_nwfva,nwfva_fi_bon2,831
