age,height,dbh,species_latin,region,management,site_index,source,table_id,volume
30,11.1,9.7,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,52.0
35,12.9,11.9,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,77.0
40,14.5,14.1,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,101.0
45,15.9,16.3,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,125.0
50,17.2,18.4,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,148.0
55,18.4,20.5,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,170.0
60,19.5,22.6,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,190.0
65,20.5,24.6,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,210.0
70,21.4,26.6,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,229.0
75,22.2,28.6,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,247.0
80,22.9,30.6,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,264.0
85,23.5,32.5,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,280.0
90,24.0,34.4,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,295.0
95,24.4,36.3,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,309.0
100,24.7,38.1,Quercus rubra,DE,normal,3.0,forest_elements,fe_redoak_bauer_1955_si3,322.0
