# Root point coordinates (x, y, z)
0: 0.0017764908969351012, 0.0, -0.00026053808379522536
1: 0.0016610566639467805, -0.0006734304687894266, -0.00010574574632027378
2: 0.0012927416113885926, -0.0012443372533672559, 6.514542244451249e-05
3: 0.0007276183672288994, -0.001625804971066458, 0.00022611879118694667
4: 5.172182253510016e-05, -0.0017597586198787596, 0.00035266762374286387
5: -0.0006320489007798358, -0.001625804971066458, 0.00042552600752410186
6: -0.0012195959084886354, -0.0012443372533672559, 0.00043360191406249804
7: -0.0016214704947943304, -0.0006734304687894266, 0.0003756658597962037
8: -0.0017764908969351012, 0.0, 0.00026053808379522536
9: -0.0016610566639467805, 0.0006734304687894266, 0.00010574574632027378
10: -0.0012927416113885926, 0.0012443372533672559, -6.514542244451249e-05
11: -0.0007276183672288994, 0.001625804971066458, -0.00022611879118694667
12: -5.172182253510016e-05, 0.0017597586198787596, -0.00035266762374286387
13: 0.0006320489007798358, 0.001625804971066458, -0.00042552600752410186
14: 0.0012195959084886354, 0.0012443372533672559, -0.00043360191406249804
15: 0.0016214704947943304, 0.0006734304687894266, -0.0003756658597962037
16: -0.008826600757804393, -0.014806543156434593, -0.07258586627091757
17: -0.008961807938085542, -0.015527456344067048, -0.07243677358573675
18: -0.009382531387951865, -0.016125092613648917, -0.072275379340212
19: -0.010016024200770524, -0.016496115224814645, -0.07212959006561559
20: -0.01075274971410245, -0.016576370997459122, -0.07202461405197913
21: -0.011465321393751893, -0.016351982979391444, -0.07197860260573741
22: -0.012030529122796452, -0.01586174989743583, -0.07199951152394646
23: -0.012350643350134582, -0.015190437505091303, -0.07208372546469666
24: -0.01237031341771111, -0.014454121813675336, -0.07221668307257234
25: -0.012086138192146656, -0.013780118495452243, -0.07237539476929
26: -0.011547254151592412, -0.013284968847269596, -0.0725324178606368
27: -0.010846839242266704, -0.013054288741592757, -0.07266060162760857
28: -0.01010600156506225, -0.013127964864355413, -0.07273778193238312
29: -0.009452838684667064, -0.013493257944605652, -0.07275061359910384
30: -0.009000288396899592, -0.014087005490184268, -0.07269687791602264
31: -0.01610022691173807, -0.026843061724391326, -0.1462771552703115
32: -0.016256338833806616, -0.02761210037924222, -0.1461161262321642
33: -0.01673482981049812, -0.028229741388091867, -0.14593924292202898
34: -0.0174409288355708, -0.028573653374269092, -0.14578153924881
35: -0.018234784337374244, -0.02857572035110767, -0.14567425035909665
36: -0.01895916349777682, -0.028235532928494678, -0.14563862613330847
37: -0.019470594140132746, -0.02762046939760321, -0.14568172238626542
38: -0.01966778115343981, -0.02685235063398661, -0.1457950033765283
39: -0.019511669231371265, -0.026083311979135715, -0.14595603241467558
40: -0.01903317825467976, -0.02546567097028607, -0.1461329157248108
41: -0.01832707922960708, -0.025121758984108844, -0.1462906193980298
42: -0.017533223727803637, -0.025119692007270267, -0.14639790828774313
43: -0.01680884456740106, -0.02545987942988326, -0.1464335325135313
44: -0.016297413925045134, -0.026074942960774727, -0.14639043626057435
45: -0.02830215212417997, -0.041431837936990235, -0.21883758475320625
46: -0.028522006729857274, -0.04236639766687045, -0.21872797828378898
47: -0.02914928112646109, -0.04308588362802013, -0.21857758447552889
48: -0.030040274309205195, -0.04342547025748633, -0.2184208567374566
49: -0.03099087047755411, -0.043307362350920364, -0.2182936995055904
50: -0.031783299505265816, -0.04275861700636163, -0.2182252429693401
51: -0.03223602545189497, -0.04190494516915155, -0.21823116969616985
52: -0.03224533425901033, -0.04094191276933312, -0.21831012194438792
53: -0.03180909339108329, -0.04009013892390545, -0.21844401270540525
54: -0.03102724037368354, -0.03954475475587049, -0.2186021692194311
55: -0.03007888831074812, -0.03943070120553127, -0.2187483597350952
56: -0.02918129323101315, -0.039774106566777157, -0.2188490937670453
57: -0.028540083350053536, -0.04049630080982958, -0.21888129436253823
58: -0.047337056418245815, -0.0452893160820782, -0.3671827604804845
59: -0.047663487657692905, -0.046495883387450476, -0.36716678769928823
60: -0.04854945338852534, -0.04737749384840573, -0.3671456958728404
61: -0.04975755980864616, -0.04769792065389211, -0.3671251365390047
62: -0.05096409577841232, -0.047371305700147026, -0.3671106185546793
63: -0.051845770959086046, -0.046485165200261136, -0.36710603200203995
64: -0.05216634119801977, -0.0452769397855608, -0.3671126058441623
65: -0.05183990995857268, -0.044070372480188524, -0.3671285786253585
66: -0.050953944227740244, -0.04318876201923327, -0.36714967045180635
67: -0.04974583780761943, -0.04286833521374689, -0.36717022978564207
68: -0.048539301837853266, -0.043194950167491974, -0.36718474776996746
69: -0.04765762665717954, -0.044081090667377865, -0.3671893343226068
70: -0.07431173419708692, -0.07071685875034461, -3.366937241010139
71: -0.07459984842552814, -0.07168927156215954, -3.366928262032299
72: -0.07536795867556023, -0.07235152348027629, -3.366917959217158
73: -0.0763721953700065, -0.07249335419994196, -3.3669096036357278
74: -0.07729372045397653, -0.07206973346979062, -3.366905848126074
